accuracies,acc_m,statistical_parity_difference,disparate_impact,equal_opportunity_difference,average_odds_difference,average_predictive_value_difference,false_discovery_rate_difference,FN-TN,FP-TP,seed
0.8235450203431807,0.8235450203431807,-0.19804443786862844,0.2189265920068033,-0.22049466054335193,-0.1587081731483431,-0.03844486366913188,-0.02511408548262234,0,0,1
0.8326552273129312,0.8326552273129312,-0.15828888943591973,0.31117041907541143,-0.12061847071334736,-0.09153850335214149,-0.08062916500376796,0.04677127728270691,0,0,1
0.8320360870334336,0.8320360870334336,-0.17010916015828303,0.27627834478316227,-0.12867449698290645,-0.10168007090794784,-0.05760952117672282,-0.0005287192828133391,0,0,1
0.8323898814788607,0.8323898814788607,-0.182226115292557,0.25623175612052734,-0.16503030726675388,-0.12412546376816189,-0.03954888363925808,-0.025484663266836627,0,0,1
0.8317707411993631,0.8317707411993631,-0.14887326015486868,0.33987712850656016,-0.07104743912678424,-0.06464389848999555,-0.10257124236444042,0.07945671189248249,0,0,1
0.8346010967627808,0.8346010967627808,-0.16861600513961633,0.2769517067741876,-0.14526319038286445,-0.1069310834251509,-0.0782149566440331,0.04300847457627116,0,0,1
0.8326552273129312,0.8326552273129312,-0.17376199844801596,0.25940368536545566,-0.15944170771756977,-0.11497888866923076,-0.06432830153765022,0.014200715788104723,0,0,1
0.8319476384220768,0.8319476384220768,-0.17431317039010727,0.24612770829582228,-0.15365124290264504,-0.11283640227101462,-0.07885060967336929,0.03446093940131423,0,0,1
0.8260215814611711,0.8260215814611711,-0.1804793965859186,0.27817725306598723,-0.1587719248501483,-0.12360745161162703,-0.04423669688020153,-0.013791453592627678,0,0,1
0.8311516009198655,0.8311516009198655,-0.16890482491409153,0.29211064544563514,-0.14093661500735466,-0.10658234982916562,-0.07029193166780762,0.030581026715758908,0,0,1
